personID,artistName,segment
7,Patina Miller,Previously Active Listeners
7,Original Broadway Cast of Frozen,Previously Active Listeners
7,Anastacia,Previously Active Listeners
7,Sabrina Carpenter,Previously Active Listeners
7,OfflineTV,Previously Active Listeners
7,Mya Harrison,Previously Active Listeners
7,Ariana DeBose,Moderate listeners
7,Krystina Alabado,Previously Active Listeners
7,Daphne Rubin-Vega,Previously Active Listeners
7,REI AMI,Previously Active Listeners
7,Danny Elfman,Previously Active Listeners
7,Björn Skifs,Previously Active Listeners
7,Erika Henningsen,Previously Active Listeners
7,Rumi,Previously Active Listeners
7,EJAE,Previously Active Listeners
7,Matthias Kräutli,Previously Active Listeners
7,Sam Haft,Previously Active Listeners
7,Timothy Hughes,Previously Active Listeners
7,Neckwav,Previously Active Listeners
7,Blue Swede,Previously Active Listeners
8,Lush,Previously Active Listeners
8,Howard Shelley,Previously Active Listeners
8,Gøggs,Previously Active Listeners
8,TV On The Radio,Previously Active Listeners
8,"Whatever, Forever",Previously Active Listeners
8,At the Drive-In,Previously Active Listeners
8,Tommy Richman,Previously Active Listeners
8,Solen,Previously Active Listeners
8,"Bobby ""Boris"" Pickett",Previously Active Listeners
8,System Of A Down,Previously Active Listeners
8,Built To Spill,Light listeners
8,Ted Nugent,Previously Active Listeners
8,Sabrina Carpenter,Light listeners
8,BADBADNOTGOOD,Light listeners
8,CHOKEPOINT,Previously Active Listeners
8,Bad Omens,Light listeners
8,Far Caspian,Previously Active Listeners
8,Ensemble 415,Previously Active Listeners
8,Bees From Space,Previously Active Listeners
8,A-Trak,Previously Active Listeners
8,Lupe Fiasco,Previously Active Listeners
8,Ovlov,Moderate listeners
8,Sweet Trip,Previously Active Listeners
8,SIDEQUEST,Previously Active Listeners
8,Fuzz,Light listeners
8,Robin Thicke,Previously Active Listeners
8,Slovak Philharmonic,Previously Active Listeners
8,Korn,Light listeners
8,Rancid,Previously Active Listeners
8,Brian Eno,Previously Active Listeners
8,Holy Fawn,Previously Active Listeners
8,Stephen Swartz,Light listeners
8,White Lies,Previously Active Listeners
8,No Vacation,Light listeners
8,Alter Bridge,Light listeners
8,Breakdown of Sanity,Previously Active Listeners
8,Lil Bo Weep,Light listeners
8,Lucid Express,Previously Active Listeners
8,Robohands,Light listeners
8,The White Stripes,Light listeners
8,The Ghost Inside,Previously Active Listeners
8,New Found Glory,Light listeners
8,Massive Attack,Previously Active Listeners
8,The Rolling Stones,Previously Active Listeners
8,Afroman,Previously Active Listeners
8,Cults,Previously Active Listeners
8,blessthefall,Previously Active Listeners
8,BRONCHO,Light listeners
8,Slow Pulp,Light listeners
8,John Adams,Previously Active Listeners
8,Tinie Tempah,Previously Active Listeners
8,cleaned,Previously Active Listeners
8,Fontaines D.C.,Light listeners
8,Fleeting Joys,Previously Active Listeners
8,N.E.R.D,Previously Active Listeners
8,Caskets,Previously Active Listeners
8,Dave,Previously Active Listeners
8,Slayer,Previously Active Listeners
8,Catch 22,Light listeners
8,Del The Funky Homosapien,Previously Active Listeners
8,Arcade Fire,Previously Active Listeners
8,Jorja Smith,Previously Active Listeners
8,Rayland Baxter,Previously Active Listeners
8,The Mighty Mighty Bosstones,Light listeners
8,Max Fry,Previously Active Listeners
8,Metro Boomin,Light listeners
8,Superheaven,Light listeners
8,The Handsome Family,Previously Active Listeners
8,LAZER DIM 700,Previously Active Listeners
8,Ian Carr,Previously Active Listeners
8,Tina Weymouth,Light listeners
8,Never Heard of It,Previously Active Listeners
8,Dhani Harrison,Previously Active Listeners
8,Make Them Suffer,Light listeners
8,Kraus,Previously Active Listeners
8,Seether,Previously Active Listeners
8,Sum 41,Light listeners
8,Le Tigre,Previously Active Listeners
8,Fog Lake,Previously Active Listeners
8,Bloc Party,Light listeners
8,$uicideboy$,Previously Active Listeners
8,The Armed,Previously Active Listeners
8,Styx,Previously Active Listeners
8,The Ting Tings,Previously Active Listeners
8,Kenny Rogers & The First Edition,Previously Active Listeners
8,Failure,Previously Active Listeners
8,Van Halen,Previously Active Listeners
8,The Black Keys,Light listeners
8,Jamey Johnson,Previously Active Listeners
8,The Clash,Previously Active Listeners
8,Sampha,Previously Active Listeners
8,CABAL,Previously Active Listeners
8,Kublai Khan TX,Previously Active Listeners
8,Suzy Clue,Light listeners
8,Eternal,Previously Active Listeners
8,BLOODSPOT,Previously Active Listeners
8,Steve Winwood,Previously Active Listeners
8,S.Maharba,Previously Active Listeners
8,Stick To Your Guns,Previously Active Listeners
8,Sunny Day Real Estate,Light listeners
8,Dave Stewart,Previously Active Listeners
8,Ronnie D'Addario,Previously Active Listeners
8,Jason Nevins,Previously Active Listeners
8,Chiara Banchini,Previously Active Listeners
8,Daniel Pemberton,Previously Active Listeners
8,The Killers,Light listeners
8,Lost in Separation,Previously Active Listeners
8,Elliott Frazier,Previously Active Listeners
8,Tangerine Dream,Previously Active Listeners
8,They Are Gutting a Body of Water,Previously Active Listeners
8,The Cure,Light listeners
8,Microwave,Previously Active Listeners
8,"Crosby, Stills, Nash & Young",Previously Active Listeners
8,Balance And Composure,Light listeners
8,Jozef Kundlák,Previously Active Listeners
8,Nicholas Allbrook,Previously Active Listeners
8,The Posies,Previously Active Listeners
8,Scott James,Previously Active Listeners
8,Mary J. Blige,Previously Active Listeners
8,Modern Error,Previously Active Listeners
8,Mickey Newbury,Light listeners
8,Chaka Khan,Light listeners
8,Tal Bachman,Previously Active Listeners
8,Glasslands,Previously Active Listeners
8,Ghost Atlas,Previously Active Listeners
8,Tides Of Man,Previously Active Listeners
8,Tom Petty and the Heartbreakers,Previously Active Listeners
8,Wet Leg,Previously Active Listeners
8,Funeral For A Friend,Previously Active Listeners
8,Senses Fail,Moderate listeners
8,Boris,Light listeners
8,Mamaleek,Previously Active Listeners
8,OneRepublic,Previously Active Listeners
8,No Doubt,Previously Active Listeners
8,Phoenix,Previously Active Listeners
8,Body Thief,Previously Active Listeners
8,Really From,Previously Active Listeners
8,How to Disappear Completely,Previously Active Listeners
8,julie,Previously Active Listeners
8,Creed,Light listeners
8,State of Inertia,Previously Active Listeners
8,Wisp,Previously Active Listeners
8,DIIV,Previously Active Listeners
8,Eliza & The Delusionals,Previously Active Listeners
8,PILLARS,Previously Active Listeners
8,Eidola,Previously Active Listeners
8,Bilmuri,Previously Active Listeners
8,Staind,Light listeners
8,Samuel T. Herring,Previously Active Listeners
8,Etta James,Previously Active Listeners
8,Sublime,Previously Active Listeners
8,The Caretaker,Previously Active Listeners
8,Justin Hurwitz,Light listeners
8,juggler,Previously Active Listeners
8,Grouper,Previously Active Listeners
8,Ramones,Previously Active Listeners
8,Kings of Leon,Moderate listeners
8,Back to Yours,Light listeners
8,Pianos Become The Teeth,Light listeners
8,The xx,Previously Active Listeners
8,Black Sabbath,Light listeners
8,Crumb,Previously Active Listeners
8,Von Maximus,Light listeners
8,Dead Friends,Previously Active Listeners
8,The Plimsouls,Previously Active Listeners
8,Superchunk,Previously Active Listeners
8,The Fall of Troy,Previously Active Listeners
8,Loathe,Light listeners
8,George Martin,Previously Active Listeners
8,The Sheepdogs,Light listeners
8,Defeater,Previously Active Listeners
8,Eris Van Bloom,Previously Active Listeners
8,Northlane,Previously Active Listeners
8,Charlie Clouser,Previously Active Listeners
8,Kris Bowers,Previously Active Listeners
8,Good Charlotte,Light listeners
8,Parkway Drive,Light listeners
8,Lorde,Light listeners
8,Plaqueboymax,Previously Active Listeners
8,Iron Maiden,Moderate listeners
8,Childish Gambino,Light listeners
8,Brand New,Previously Active Listeners
8,Joyce Manor,Light listeners
8,Audiobaton,Previously Active Listeners
8,The Weeknd,Previously Active Listeners
8,Guns N' Roses,Light listeners
8,Phoebe Bridgers,Light listeners
8,Kendrick Lamar,Light listeners
8,Magdaléna Hajóssyová,Previously Active Listeners
8,Broken Social Scene,Previously Active Listeners
8,Gleemer,Previously Active Listeners
8,Shinedown,Previously Active Listeners
8,Coloresantos,Light listeners
8,Rise Against,Previously Active Listeners
8,Lady Gaga,Moderate listeners
8,Imagine Dragons,Previously Active Listeners
8,Unaloon,Light listeners
8,Whose Rules,Previously Active Listeners
8,Joan Armatrading,Previously Active Listeners
8,Electric Youth,Previously Active Listeners
8,Rob Scallon,Previously Active Listeners
8,Phoebe Alice,Previously Active Listeners
8,Wendy Lane,Previously Active Listeners
8,Rico Nasty,Previously Active Listeners
8,"Black Country, New Road",Light listeners
8,Mazzy Star,Light listeners
8,Modern Baseball,Light listeners
8,Cloakroom,Previously Active Listeners
8,Arm's Length,Light listeners
8,undertow,Light listeners
8,LYNY,Previously Active Listeners
8,The Mamas & The Papas,Previously Active Listeners
8,Alvvays,Previously Active Listeners
8,Jimi Hendrix,Previously Active Listeners
8,Turnstile,Light listeners
8,mishikui,Previously Active Listeners
8,Carla Thomas,Previously Active Listeners
8,Red,Light listeners
8,Casey,Previously Active Listeners
8,Frank Carter & The Rattlesnakes,Previously Active Listeners
8,Dance Gavin Dance,Light listeners
8,De La Soul,Previously Active Listeners
8,Dreams We've Had,Previously Active Listeners
8,A Lot Like Birds,Previously Active Listeners
8,Journey,Previously Active Listeners
8,Frank Sinatra,Previously Active Listeners
8,Grimes,Light listeners
8,Surf Curse,Moderate listeners
8,honeydip,Previously Active Listeners
8,"Myka, Relocate",Previously Active Listeners
8,Beach Fossils,Previously Active Listeners
8,Scarlet Pleasure,Light listeners
8,Kurt Cobain,Previously Active Listeners
8,Gorillaz,Light listeners
8,Far Apart,Previously Active Listeners
8,Too Close To Touch,Previously Active Listeners
8,Pink Floyd,Light listeners
8,Sleep Token,Previously Active Listeners
8,Thundercat,Light listeners
8,Alison's Halo,Previously Active Listeners
8,Filter,Previously Active Listeners
8,Led Zeppelin,Light listeners
8,Alan Cumming,Previously Active Listeners
8,Bonobo,Light listeners
8,Downpour,Previously Active Listeners
8,TOOL,Previously Active Listeners
8,Knifeplay,Previously Active Listeners
8,Bring Me The Horizon,Light listeners
8,Lantlôs,Previously Active Listeners
8,Kardashev,Moderate listeners
8,Of Machines,Light listeners
8,glass beach,Previously Active Listeners
8,Justin Timberlake,Previously Active Listeners
8,Fractal Kin,Previously Active Listeners
8,AJJ,Previously Active Listeners
8,Peter Bjorn and John,Previously Active Listeners
8,Joliette,Previously Active Listeners
8,my bloody valentine,Previously Active Listeners
8,The Photo Atlas,Previously Active Listeners
8,Nicki Minaj,Previously Active Listeners
8,Taking Back Sunday,Previously Active Listeners
8,Hans Zimmer,Light listeners
8,Kanye West,Previously Active Listeners
8,Death Grips,Light listeners
8,Sunbeam Sound Machine,Previously Active Listeners
8,Pearl Jam,Light listeners
8,The Who,Previously Active Listeners
8,Elton John,Light listeners
8,György Ligeti,Previously Active Listeners
8,Avi Buffalo,Previously Active Listeners
8,The Wombats,Light listeners
8,Chappell Roan,Previously Active Listeners
8,Joe Walsh,Previously Active Listeners
8,Momma,Previously Active Listeners
8,Aaron Smith,Light listeners
8,Thursday,Light listeners
8,toe,Previously Active Listeners
8,BigXthaPlug,Previously Active Listeners
8,girlpuppy,Previously Active Listeners
8,Mac Miller,Previously Active Listeners
8,Froth,Previously Active Listeners
8,Three Days Grace,Previously Active Listeners
8,Lana Del Rey,Previously Active Listeners
8,J. Cole,Previously Active Listeners
8,Various Artists,Light listeners
8,beabadoobee,Previously Active Listeners
8,WILLOW,Light listeners
8,Origami Angel,Previously Active Listeners
8,Matt and Kim,Light listeners
8,Billie Eilish,Light listeners
8,Slow Hollows,Previously Active Listeners
8,Roar,Previously Active Listeners
8,College,Previously Active Listeners
8,Thrice,Previously Active Listeners
8,Lynyrd Skynyrd,Previously Active Listeners
8,empire! empire! (i was a lonely estate),Previously Active Listeners
8,Remi Wolf,Light listeners
8,Nine Inch Nails,Previously Active Listeners
8,The Front Bottoms,Moderate listeners
8,The Neighbourhood,Previously Active Listeners
8,Thirty Seconds To Mars,Previously Active Listeners
8,Bleachers,Light listeners
8,Aitch,Previously Active Listeners
8,Soccer Mommy,Previously Active Listeners
8,Melody's Echo Chamber,Light listeners
8,Make Good Your Escape,Previously Active Listeners
8,Queen,Light listeners
8,･－･ ･－ ･･･ ･ －･･,Previously Active Listeners
8,Static Dress,Previously Active Listeners
8,Modern Color,Light listeners
8,Leaving Time,Light listeners
8,Panic! At The Disco,Light listeners
8,Invent Animate,Moderate listeners
8,Jang Hyeon,Previously Active Listeners
8,Lay Bankz,Previously Active Listeners
8,Falling In Reverse,Light listeners
8,Amber Run,Previously Active Listeners
8,Aerosmith,Previously Active Listeners
8,VIOLENT VIRA,Previously Active Listeners
8,Shovels & Rope,Previously Active Listeners
8,The Moody Blues,Previously Active Listeners
8,Parkwood,Previously Active Listeners
8,bôa,Previously Active Listeners
8,Michael Cera Palin,Light listeners
8,Two Door Cinema Club,Light listeners
8,Type O Negative,Light listeners
8,Circa Survive,Light listeners
8,Jinsang,Previously Active Listeners
8,Sleep Therapy,Previously Active Listeners
8,Ultimate Spinach,Previously Active Listeners
8,Have A Nice Life,Previously Active Listeners
8,Mike Posner,Previously Active Listeners
8,Deerhunter,Previously Active Listeners
8,iamjakehill,Light listeners
8,AJ Tracey,Previously Active Listeners
8,Joy Division,Previously Active Listeners
8,DNA,Previously Active Listeners
8,Elliott Smith,Light listeners
8,Fleetwood Mac,Previously Active Listeners
8,Bearings,Previously Active Listeners
8,Mac DeMarco,Previously Active Listeners
8,Hammer No More The Fingers,Previously Active Listeners
8,Affiance,Previously Active Listeners
8,Miss May I,Light listeners
8,Drop Nineteens,Moderate listeners
8,Linkin Park,Previously Active Listeners
8,Hairitage,Previously Active Listeners
8,Traffic,Previously Active Listeners
8,As Blood Runs Black,Light listeners
8,Dear and the Headlights,Previously Active Listeners
8,The Neighbourhood Watch,Previously Active Listeners
8,Bombay Bicycle Club,Previously Active Listeners
8,Downward,Previously Active Listeners
8,Rihanna,Previously Active Listeners
8,Harvey Danger,Previously Active Listeners
8,Tom Hanks,Previously Active Listeners
8,Luster,Light listeners
8,Portishead,Previously Active Listeners
8,Slowdive,Previously Active Listeners
8,Cabaret Ensemble (1998),Previously Active Listeners
8,Snowmine,Previously Active Listeners
8,Freddie King,Previously Active Listeners
8,SZA,Previously Active Listeners
8,Bon Iver,Previously Active Listeners
8,Huey Lewis & The News,Light listeners
8,British India,Light listeners
8,Phinehas,Previously Active Listeners
8,UNKLE,Previously Active Listeners
8,Destroy Rebuild Until God Shows,Light listeners
8,Geordie Greep,Light listeners
8,Coldplay,Previously Active Listeners
8,Citizen,Previously Active Listeners
8,Bedroom,Moderate listeners
8,Rosetta,Previously Active Listeners
8,Inhaler,Previously Active Listeners
8,B.B. King,Previously Active Listeners
8,Yeah Yeah Yeahs,Previously Active Listeners
8,Makari,Previously Active Listeners
8,Jeff Buckley,Light listeners
8,Jocelyn Pook,Previously Active Listeners
8,Skybombers,Previously Active Listeners
8,foxtails,Previously Active Listeners
8,The Last Shadow Puppets,Previously Active Listeners
8,Hum,Previously Active Listeners
8,Cheap Trick,Previously Active Listeners
8,Fleshwater,Previously Active Listeners
8,Donovan,Previously Active Listeners
8,LCD Soundsystem,Light listeners
8,Hrvrd,Previously Active Listeners
8,Lil Wayne,Previously Active Listeners
8,Peter Mikulas,Previously Active Listeners
8,Avril Lavigne,Previously Active Listeners
8,The Drums,Light listeners
8,Cameron Winter,Previously Active Listeners
8,Vacations,Previously Active Listeners
8,Silver Fins,Previously Active Listeners
8,Cuco,Previously Active Listeners
8,Catfish and the Bottlemen,Light listeners
8,Megadeth,Previously Active Listeners
8,Texas In July,Previously Active Listeners
8,Mariah Carey,Previously Active Listeners
8,DJ Shadow,Previously Active Listeners
8,Sorority Noise,Light listeners
8,Mark Keali'i Ho'omalu,Previously Active Listeners
8,Demon Hunter,Previously Active Listeners
8,Nubya Garcia,Previously Active Listeners
8,A Day To Remember,Previously Active Listeners
8,The Garden,Previously Active Listeners
8,Ambleside,Previously Active Listeners
8,Double A-Ron,Previously Active Listeners
8,MGMT,Previously Active Listeners
8,Empire Of The Sun,Previously Active Listeners
8,Drowning Pool,Previously Active Listeners
8,Meat Wave,Light listeners
8,Oathbreaker,Previously Active Listeners
8,"Tyler, The Creator",Light listeners
8,Rodrigo Amarante,Previously Active Listeners
8,Demi Lovato,Light listeners
8,ODESZA,Previously Active Listeners
8,Playboi Carti,Previously Active Listeners
8,Avenged Sevenfold,Previously Active Listeners
8,Khantrast,Previously Active Listeners
8,Apukat,Previously Active Listeners
8,Television,Previously Active Listeners
8,Acres,Previously Active Listeners
8,Phillip Phillips,Previously Active Listeners
8,The Used,Light listeners
8,Red Hot Chili Peppers,Previously Active Listeners
8,Marilyn Manson,Previously Active Listeners
8,Addison Rae,Light listeners
8,Labi Siffre,Previously Active Listeners
8,All Get Out,Light listeners
8,Paco,Previously Active Listeners
8,Sia,Previously Active Listeners
8,David Guetta,Previously Active Listeners
8,3 Doors Down,Light listeners
8,Caspro,Previously Active Listeners
8,The Velveteins,Previously Active Listeners
8,she's green,Previously Active Listeners
8,Luke Bryan,Previously Active Listeners
8,Beyoncé,Previously Active Listeners
8,George Harrison,Previously Active Listeners
8,Butthole Surfers,Previously Active Listeners
8,Imogen Heap,Previously Active Listeners
8,Electric Callboy,Previously Active Listeners
8,Single Mothers,Light listeners
8,Snail Mail,Light listeners
8,The Beach Boys,Previously Active Listeners
8,Basement,Moderate listeners
8,Royal Coda,Previously Active Listeners
8,Rain Check,Previously Active Listeners
8,Isles & Glaciers,Previously Active Listeners
8,Jae Matthews,Previously Active Listeners
8,Moose Blood,Previously Active Listeners
8,Armand Van Helden,Previously Active Listeners
8,Velvet,Previously Active Listeners
8,Otis Redding,Previously Active Listeners
8,Kavinsky,Previously Active Listeners
8,Praise,Previously Active Listeners
8,Mephistofeles,Previously Active Listeners
8,Los Saicos,Light listeners
8,Reba McEntire,Light listeners
8,Djo,Previously Active Listeners
8,STRFKR,Previously Active Listeners
8,Febuary,Previously Active Listeners
8,The Wytches,Previously Active Listeners
8,LASTELLE,Previously Active Listeners
8,Architects,Moderate listeners
8,Novulent,Light listeners
8,t.A.T.u.,Light listeners
8,Broadway,Previously Active Listeners
8,Creedence Clearwater Revival,Previously Active Listeners
8,Jefferson Airplane,Previously Active Listeners
8,B'z,Previously Active Listeners
8,boygenius,Light listeners
8,12 RODS,Previously Active Listeners
8,Metallica,Light listeners
8,Outkast,Previously Active Listeners
8,AWOLNATION,Previously Active Listeners
8,Team Sleep,Light listeners
8,Default,Previously Active Listeners
8,Sianvar,Previously Active Listeners
8,Nouns,Previously Active Listeners
8,Flowerbomb,Previously Active Listeners
8,Cloud Nothings,Light listeners
8,Boys Age,Previously Active Listeners
8,Puddle Of Mudd,Light listeners
8,Everclear,Light listeners
8,shame,Light listeners
8,Bktherula,Previously Active Listeners
8,Thousand Below,Previously Active Listeners
8,MORNINGSIDE,Previously Active Listeners
8,Guitar Fight from Fooly Cooly,Previously Active Listeners
8,Ultravox,Light listeners
8,Denzel Curry,Previously Active Listeners
8,all under heaven,Previously Active Listeners
8,The Darkness,Previously Active Listeners
8,The Walkmen,Previously Active Listeners
8,Metric,Previously Active Listeners
8,Neutral Milk Hotel,Light listeners
8,Maxeen,Previously Active Listeners
8,Acid Ghost,Previously Active Listeners
8,The Living Tombstone,Light listeners
8,Killswitch Engage,Previously Active Listeners
8,Diamond Dust,Previously Active Listeners
8,Oliver Tree,Previously Active Listeners
8,Camera Shy,Previously Active Listeners
8,Rammstein,Previously Active Listeners
8,Beach Goons,Previously Active Listeners
8,Blood Incantation,Previously Active Listeners
8,Lenny Kravitz,Previously Active Listeners
8,Flobots,Previously Active Listeners
8,Sleeping With Sirens,Light listeners
8,Five Finger Death Punch,Previously Active Listeners
8,The Great Depression,Previously Active Listeners
8,Lucy Dacus,Previously Active Listeners
8,Mogwai,Previously Active Listeners
8,Hwang Bo Ryung,Previously Active Listeners
8,New Radicals,Light listeners
8,Nothing But Thieves,Previously Active Listeners
8,Neil Young,Previously Active Listeners
8,Ice Spice,Light listeners
8,百景,Previously Active Listeners
8,The Avalanches,Previously Active Listeners
8,Vansire,Previously Active Listeners
8,Zafty,Previously Active Listeners
8,Low Hum,Previously Active Listeners
8,ZZ Top,Light listeners
8,Sparta,Previously Active Listeners
8,Lola Young,Previously Active Listeners
8,Allegaeon,Previously Active Listeners
8,PVRIS,Previously Active Listeners
8,Just Tat Em,Previously Active Listeners
8,The Word Alive,Previously Active Listeners
8,Afourteen,Previously Active Listeners
8,Barenaked Ladies,Previously Active Listeners
8,Beach House,Previously Active Listeners
8,Black Foxxes,Previously Active Listeners
8,Hala,Previously Active Listeners
8,Klaatu,Previously Active Listeners
8,ShockOne,Light listeners
8,Annie Lennox,Previously Active Listeners
8,A Flock Of Seagulls,Previously Active Listeners
8,Memorist,Light listeners
8,El Michels Affair,Previously Active Listeners
8,Twisted Sister,Previously Active Listeners
8,Vladimir Ruso,Previously Active Listeners
8,L.S. Dunes,Previously Active Listeners
8,Alesana,Previously Active Listeners
8,Deafheaven,Moderate listeners
8,Dyce,Previously Active Listeners
8,Ludwig Göransson,Light listeners
8,Breaking Benjamin,Light listeners
8,Green Day,Previously Active Listeners
8,Alive Like Me,Previously Active Listeners
8,Nickelback,Light listeners
8,Jon Batiste,Previously Active Listeners
8,London Mozart Players,Previously Active Listeners
8,City Girls,Previously Active Listeners
8,Lera Lynn,Previously Active Listeners
8,The Raconteurs,Light listeners
8,Pixies,Previously Active Listeners
8,Foxblood,Previously Active Listeners
8,Earl Hooker,Previously Active Listeners
8,Mumford & Sons,Previously Active Listeners
8,Ween,Light listeners
8,Glare,Light listeners
8,The Guess Who,Light listeners
8,Life On Venus,Previously Active Listeners
8,Franz Ferdinand,Previously Active Listeners
8,Alien Boy,Previously Active Listeners
8,Polaris,Previously Active Listeners
8,In Hearts Wake,Previously Active Listeners
8,Oberhofer,Light listeners
8,Floating Points,Previously Active Listeners
8,The Temper Trap,Light listeners
8,The Smashing Pumpkins,Light listeners
8,Ollie Byrd,Previously Active Listeners
8,The Cranberries,Previously Active Listeners
8,Hippo Campus,Previously Active Listeners
8,Airiel,Previously Active Listeners
8,Saint Motel,Light listeners
8,Surfliner,Previously Active Listeners
8,Wes Patrick,Previously Active Listeners
8,Beck,Moderate listeners
8,Zen Guerrilla,Previously Active Listeners
8,Showing Off To Thieves,Previously Active Listeners
8,Bob Kulick,Previously Active Listeners
8,Neon Trees,Previously Active Listeners
8,Electric Wizard,Previously Active Listeners
8,Prince,Previously Active Listeners
8,...And You Will Know Us by the Trail of Dead,Previously Active Listeners
8,Dead Man's Bones,Previously Active Listeners
8,Radiohead,Previously Active Listeners
8,Trembler,Previously Active Listeners
8,Bruno Mars,Previously Active Listeners
8,Kittie,Previously Active Listeners
8,Deftones,Light listeners
8,King Gizzard & The Lizard Wizard,Previously Active Listeners
8,Sexyy Red,Light listeners
8,David Bowie,Moderate listeners
8,Brantwood,Previously Active Listeners
8,The Crypt-Kickers,Previously Active Listeners
8,Sticky Fingers,Previously Active Listeners
8,PAWS,Previously Active Listeners
8,Foo Fighters,Light listeners
8,Wilderness.,Previously Active Listeners
8,Wolfgang Amadeus Mozart,Previously Active Listeners
8,Sonic Youth,Previously Active Listeners
8,Crazy Horse,Previously Active Listeners
8,Varsity,Previously Active Listeners
8,Jonathan Nott,Previously Active Listeners
8,Kansas,Previously Active Listeners
8,Chet Baker,Light listeners
8,D Double E,Previously Active Listeners
8,Dizzee Rascal,Previously Active Listeners
8,Alice In Chains,Previously Active Listeners
8,Closure in Moscow,Previously Active Listeners
8,Psychedelic Porn Crumpets,Previously Active Listeners
8,Jon Bellion,Previously Active Listeners
8,Born Without Bones,Previously Active Listeners
8,True Widow,Light listeners
8,Army Of Me,Previously Active Listeners
8,Happy Diving,Previously Active Listeners
8,Anthony Gonzalez,Previously Active Listeners
8,Deux Visages,Previously Active Listeners
8,Lustra,Previously Active Listeners
8,Muse,Previously Active Listeners
8,Select All,Previously Active Listeners
8,Julian Casablancas,Light listeners
8,Slow Club,Previously Active Listeners
8,Heavens,Previously Active Listeners
8,Jane's Addiction,Previously Active Listeners
8,The Beths,Previously Active Listeners
8,Eagles,Light listeners
8,"Crosby, Stills & Nash",Previously Active Listeners
8,Wu-Tang Clan,Previously Active Listeners
8,Saosin,Light listeners
8,DJ DIESEL,Previously Active Listeners
8,Pierce The Veil,Light listeners
8,Show Me the Body,Light listeners
8,Blood Orange,Previously Active Listeners
8,FINNEAS,Previously Active Listeners
8,Black Eyed Peas,Previously Active Listeners
8,Slovak Philharmonic Chorus,Previously Active Listeners
8,World Party,Previously Active Listeners
8,Rush,Previously Active Listeners
8,Red House Painters,Previously Active Listeners
8,Edward Sharpe & The Magnetic Zeros,Previously Active Listeners
8,Bo Marcus,Previously Active Listeners
8,Baby Keem,Previously Active Listeners
8,Arctic Monkeys,Moderate listeners
8,LSD and the Search for God,Previously Active Listeners
8,Rob Zombie,Light listeners
8,Tove Lo,Light listeners
8,The Smiths,Light listeners
8,Nothing,Moderate listeners
8,Pharoah Sanders,Previously Active Listeners
8,Sugarcult,Previously Active Listeners
8,Envoi,Previously Active Listeners
8,The Backseat Lovers,Previously Active Listeners
8,NATURE,Previously Active Listeners
8,Just Mustard,Previously Active Listeners
8,Icarus The Owl,Previously Active Listeners
8,Bell Witch,Previously Active Listeners
8,No Resolve,Previously Active Listeners
8,"Now, Now",Previously Active Listeners
8,Bobby Krlic,Previously Active Listeners
8,Jeff Rosenstock,Previously Active Listeners
8,James and the Shame,Previously Active Listeners
8,Currents,Light listeners
8,Of Monsters and Men,Light listeners
8,Eurythmics,Previously Active Listeners
8,FIDLAR,Light listeners
8,Doechii,Light listeners
8,Piroshka,Previously Active Listeners
8,Teriyaki Boyz,Light listeners
8,Title Fight,Super Listeners
8,The Waitresses,Previously Active Listeners
8,Travis Barker,Previously Active Listeners
8,Jeff Lynne,Previously Active Listeners
8,Scary Kids Scaring Kids,Light listeners
8,Holding Absence,Previously Active Listeners
8,Good Morning,Previously Active Listeners
8,The Presidents Of The United States Of America,Light listeners
8,Cage The Elephant,Light listeners
8,Derek & The Dominos,Previously Active Listeners
8,Aaron Lewis,Previously Active Listeners
8,Apparat,Previously Active Listeners
8,T. Rex,Previously Active Listeners
8,Joseph Trapanese,Previously Active Listeners
8,Olivia Rodrigo,Previously Active Listeners
8,The Kooks,Light listeners
8,We The Kings,Light listeners
8,Thou,Previously Active Listeners
8,Paramore,Light listeners
8,Our Last Night,Previously Active Listeners
8,Rendez Vous,Light listeners
8,Megan Thee Stallion,Light listeners
8,Blossom,Previously Active Listeners
8,Central Cee,Previously Active Listeners
8,Fred again..,Previously Active Listeners
8,YNG Martyr,Previously Active Listeners
8,Clairo,Previously Active Listeners
8,Blanket,Previously Active Listeners
8,Little Big League,Light listeners
8,Swedish House Mafia,Previously Active Listeners
8,Amira Elfeky,Previously Active Listeners
8,blink-182,Light listeners
8,BOYS LIKE GIRLS,Light listeners
8,Albert King,Previously Active Listeners
8,My Chemical Romance,Light listeners
8,San Francisco Symphony,Previously Active Listeners
8,Jaroslava Horska,Previously Active Listeners
8,Peace,Previously Active Listeners
8,L'Indécis,Previously Active Listeners
8,Nelly Furtado,Previously Active Listeners
8,1782,Previously Active Listeners
8,3OH!3,Previously Active Listeners
8,Mom Jeans.,Light listeners
8,Sex Bob-Omb,Previously Active Listeners
8,REO Speedwagon,Previously Active Listeners
8,Stove,Previously Active Listeners
8,Tom Petty,Previously Active Listeners
8,Suzanne Vega,Previously Active Listeners
8,Hail The Sun,Moderate listeners
8,Okey Dokey,Previously Active Listeners
8,Kamehameha Schools Children's Chorus,Previously Active Listeners
8,Alabama Shakes,Previously Active Listeners
8,Tame Impala,Moderate listeners
8,Against All Logic,Previously Active Listeners
8,The Police,Previously Active Listeners
8,The Bravery,Previously Active Listeners
8,The BV's,Previously Active Listeners
