artist.genres,artist.id,artist.name,artist.popularity,artist.followers
['reggae'],69MEO1AADKg1IZrq2XLzo5,UB40,70,2696278
[],6eXZu6O7nAUA5z6vLV8NKI,Little Simz,65,1268999
"['uk garage', 'jazz house']",0YSI1Vwzd1u7wO7p3md4qD,p-rallel,46,53294
"['uk garage', 'uk funky', 'jungle', 'breakbeat']",4uqqEE1NaQBAa4wnDug9c1,IZCO,44,16836
[],1oaQGhAjHfjKF7Mqh8FY7O,Lali Bi Baby,41,1291
"['uk r&b', 'alternative r&b']",16rCzZOMQX7P8Kmn5YKexI,Mahalia,59,1037221
[],0BVvfg3U3fKhHQh4DMMeF2,KidSuper,27,2435
[],3pAVaThptde5bneOqDfY1I,Dave Bascombe,55,2034
[],5hTigSXgVwn9Mvaz8MBHxv,Foxtide,47,34053
"['afroswing', 'afrobeats', 'afro r&b', 'afrobeat']",4JmaulM4hnNKJzvNgdxx3B,Highlyy,40,27773
['indie'],5b5bt4mZQpJMoCRbiQ7diH,Royel Otis,73,642836
[],3BcSXip92N0HwJRA9sVmP6,Marlon Funaki,57,92379
"['french house', 'disco house']",5YFS41yoX0YuFY39fq21oN,Bob Sinclar,72,761118
['house'],2SwhNukah1MYpLR594PnuC,Steve Edwards,68,15095
[],5ITI6SEoUZMIXXkzCfr4oE,Aluna,59,91635
"['tech house', 'house']",0w1sbtZVQoK6GzV4A4OkCv,Mau P,66,249339
[],2voadhFGdduSYHDvsVqyXo,Remy Bond,46,87544
[],1oPRcJUkloHaRLYx0olBLJ,Magdalena Bay,68,618196
"['french pop', 'french indie pop']",4ueh4hmRvt62k4BgP8dIS0,Adèle Castillon,66,177271
"['french indie pop', 'french pop']",3rp4f58JlRHkk8hpdLCer1,Videoclub,68,906413
[],3g3F7yWVfcFrd0aO2VXTXW,Fetish,41,9997
[],0YMDurwdAVosp0voDcFdFG,Chanel West Coast,28,68893
[],0q31MBlCXGIFG6gl11Yn0t,Lyves,36,41258
[],0z0QtIZfyodv4ImXAxEXIH,Ellery Bonham,20,32350
[],52MFUXZatn0KsT2bdPQI2a,Aaron Krause,39,10486
['chillstep'],4p5OJUjMqi3l98prXVbGC9,Harvey,24,1354
['dark r&b'],2sphpXGg1u97VSzbm5gR2P,JOY.,43,61661
[],77BznF1Dr1k5KyEZ6Nn3jB,Vancouver Sleep Clinic,60,458735
[],3oxkIoEAyXXQlLTZXlffLJ,Zola Blood,46,83787
[],2rlYM1cU1zwwysG7KW8xMz,Jalen Santoy,5,18
"['dark r&b', 'trap soul']",0iiDqBBNToKJG4YoyESrBf,Always Never,44,122144
[],1o9eUHpIYHAWe2TbEZN8vR,Ferdin&Nd,1,383
[],4QDvXnbmw1znkqkK1119Fc,RKCB,40,113307
['hypertechno'],2MdFJmUQf3ckA99IhFF9my,Ely Oaks,73,217104
"['afrobeats', 'afrobeat', 'amapiano', 'afropiano', 'afropop']",3Idn4rRQLKL7cDHbaWx3GI,Chella,57,300170
[],7ovXNdlB2DNSC16TbKgros,Hannah Cohen,51,44667
"['hard house', 'house']",0GInfEJXl2kGPhSsVqEqXh,Morgan Seatree,70,36568
[],5QS9NAK4AgJPTcRe472pZA,Bb trickz,61,492532
[],1clB4n7uMUiSx5ZZ0FQoM1,NATURE,72,52731
['neo soul'],0XzVyZOZF7FIsQ7VbBZ9Yy,Shafiq Husayn,31,26557
[],53htGvuREf9YT5LYk5HEvb,MIKNNA,42,18005
[],3JDQwfJhggnJCz6iLcV0a3,Callum Connor,30,287
"['reggae', 'roots reggae', 'dancehall', 'ragga', 'lovers rock']",2oZcMYiKpjaA2Et5mU3RPP,Chronixx,63,660277
['country'],48rpE75ZIsnfNFyojfYene,Julia Cole,56,220886
[],4wPeDqxPKkBN50kr8XhEma,The Moss,46,80297
[],6epJ25SOjrUlNIH80KKluq,Pretty Jane,40,28798
"['stutter house', 'melodic house']",5x0R3zoC09GMiRJomoexLV,nimino,67,171509
[],0zmnfFQX8LWVVZyRPHRx1V,Sam Austins,51,57763
"['afro house', 'techengue', 'latin house']",6zsJjoCtL1WByG0VsuFWzR,BLOND:ISH,65,193865
[],5qMHOzLlXeOEjOncWYtRfZ,Stevie Appleton,63,17786
[],6zBax4hSAI1BJYgwF61EP5,Inéz,61,8351
"['stutter house', 'deep house']",5oJvmyeWzyeahRtjup3Oys,AVAION,68,294951
['afro house'],5Y2FS5YbGf7yRDumzD5nY3,Sofiya Nzau,65,46705
['stutter house'],4XECs6DHU3xRrr0uydWY2R,Nosi,53,53018
[],2bmhdBR4FyCbRIBSFoLTuE,Cottonwood Firing Squad,50,72816
[],0tMnuEXTeJeHbslcV8OybJ,Drugdealer,58,194264
[],31yVSehp4XZiCSlb1sOSpq,Yndi,33,8362
[],3EpmmPtV7DduqNmeqaADIm,Astronomyy,42,77560
[],0pANuDFzZpuOm7NK5L478T,Karen Cowley,43,2143
[],4jCIAMb0zEArF3GYEYzoDk,Joy Again,61,502789
['lo-fi indie'],4z1P9QhvHGEJzPhQAjXYPE,Shelly,58,244543
[],7qrEXiLLnWkkYHhadZ1Oij,Blondshell,50,124523
[],3g65HWtAf8uyVmpR4sRbrT,The Hails,48,56103
[],5eMzbeca8z31KcAKRGaGpJ,MOTO BANDIT,52,26218
[],45ZQzAgdVpPO6mfM6NPsbD,Juice Brenner,14,847
[],3FvwVFWRyvxmLyVBO9nBmM,COLORS,70,74582
['uk r&b'],0srIcdeVQQaftAQnLSUcAq,J P Rose,39,2526
[],3Qomc2u6XEdPr3jBzMb9wR,Jaeyla,32,2054
['lo-fi indie'],6NV0b1K9BhoZYSBk9ZPnWv,See You Next Year,37,15363
[],7GP1ViDpmXN87upC88070O,Wallice,19,17
[],5VuKpwoamJVRcoB1VtTbGz,Selma Eriksen,29,7297
[],7ihRkM2a3CvPVKDkE1ZRnx,The 4411,34,27175
[],6ZT8tFkvrEGyZLOeunvFMq,VIKA,26,6823
['southern gothic'],5rexG906fVLfq8H9m8J9P9,Alison Mosshart,43,22431
[],3EXC0gkpntFvtLS1R0yf11,The American Dawn,61,86094
[],6pvai2QB2c0defVI0UTFos,Mon Rovîa,65,650067
[],37zdNthUsPowEeNJDeCCYx,August Ponthier,56,56742
['dark r&b'],0ocxWXtgr9tJW60xV5ZufT,Isaiah Falls,59,165007
['uk r&b'],7MxGWmiAbqjNOGmj23wbWf,Sasha Keable,61,173889
['lo-fi indie'],50oMAfElZgbElx2ktukv47,Emily Yacina,61,48503
['bedroom pop'],523ty8zP7K5cPIdenUm4bj,Hannah Jadagu,43,43991
"['neoperreo', 'electroclash', 'experimental']",0Y9jBmQGmBdDhlu3bSxECs,roro,29,12240
[],7kIbB1pdDyehFj8aNgfzfH,Ameer Vann,40,119090
[],5iFK29ta4wFeMTSqxc4CMt,E Bleu,29,2674
[],72Skr9uHuQfIT7ezeKuvt1,Makana XO,24,1578
['experimental hip hop'],0OYWzJ18WncEBUWBrmpX0O,Diego,25,1
[],22SOlSw4QOrYYarJbS2VA6,Drigo,32,826
['art pop'],3zz52ViyCBcplK0ftEVPSS,Quadeca,57,345222
[],1mYgKcXdbklH5RwjU6XA8c,Sekou,52,65236
[],5WFUn8WTVNDiOHZCEzxIQZ,DERBY,41,9825
[],1F4bxn7kvD9Ba0px6adsT5,Devan,24,211
[],42LEQxfXLEuzdqorKBbUVN,RaiNao,69,508531
[],6wF1Cz760dpdbX9RJIDpQW,Chuwi,69,273923
[],6W32hq7OVgrNXNCEU4RgfD,Tamae,46,9459
[],59HbaJ5E8ud7FNLGqUN1KH,Capella Grey,50,77369
['pop punk'],3QaxveoTiMetZCMp1sftiu,Waterparks,58,553952
[],6EScxZAPeNmf1U8TB4Hk2h,Tariq Al-Sabir,45,2273
"['art rock', 'post-punk']",7fh7bwX9qV60tLxxsp9bTe,The Durutti Column,51,132473
['retro soul'],2FjzRd1bgtsmhESettmFAN,DON WEST,66,174509
[],3IYIRpQU6wOWshLorYBVfx,Rejek,10,170
[],2kPGT0mWwx1RXyHtGUt0hf,Bri Carter,32,10794
"['uk garage', 'rally house', 'stutter house']",2Ur1MpOU6IZEVyPvs2IBUW,Arlo,55,19242
[],0U6MHJ9KRB5A1M7iHN06sS,Emi Grace,54,34353
[],4QXUDhKn7oIyfnaNEBkrkY,Druski,49,17795
"['gospel', 'christian r&b', 'traditional gospel']",2QuleHm5yBUYv3vjqWTM79,Marvin Winans,47,169487
"['bedroom pop', 'indie pop']",5MaQlvNGOaTj39apHsXVq1,Claud,44,129186
['neo soul'],4pcfFC9isxezJyTwbV1nIp,Melanie Faye,41,55069
[],3DmNosRs1GoM9BJPJmsul0,HXNS,39,1900
['jangle pop'],0Ve1sk7tcGsb7ZVsp4o8GG,The Softies,49,37762
"['lo-fi indie', 'dream pop', 'bedroom pop']",5wk7sY8GIg5ihSI09EbWeS,Freak Slug,52,70662
['bedroom pop'],44C4c70Ni7VpXkCAmg8TXn,KALI,42,5798
"['darkwave', 'post-punk', 'cold wave']",2jp9e4qVPGoS2X2fyNy9id,Faerybabyy,42,21945
['bedroom pop'],4yYvor6Rq4fG82J1L47DYp,MICHELLE,47,133706
['bedroom pop'],0aap0g0NB08EJrS6FMDrdB,Glitter Party,37,12033
['bedroom pop'],2ygluM9w0lmulZrMJ1pI0i,strongboi,48,70955
['bedroom pop'],1vTFaCiaR50b2IXELHW52U,Sunday (1994),39,42884
['alternative r&b'],02zPEtdzUWnPToEVLRiQ7e,Madison McFerrin,53,114905
"['art pop', 'baroque pop', 'art rock']",1aSxMhuvixZ8h9dK9jIDwL,Kate Bush,76,2799128
"['lo-fi', 'lo-fi hip hop']",2bRzONoPyFw0BNqra5Focz,Dream Easy Collective,29,12745
[],1FHDMgGdmIP4IsoFkAwbS0,River Tiber,50,85134
[],5727wMPGcNsG22DBboWpX6,Nascent,45,29901
[],2UJzd3nPhsf58RQmMe7nYQ,Biako,37,6020
[],6Agwo4UWzZes5CDUMFFlvU,MARCO PLUS,40,23306
"['lo-fi', 'lo-fi hip hop', 'lo-fi beats']",5b0XQwyoJBFd3MwL2YxEPO,Nohidea,39,100601
[],0ymFDpsRImjK673AGgFBcg,Hyunjin,56,1255767
['retro pop'],0lqeNK72rVwuLwWOkNOoKD,Pickwick,28,17410
[],7oIZ8VPQ688hUQ3dQ4y6rD,The Bright Light Social Hour,34,42945
"['blues rock', 'modern blues']",5VLQQzAkJrzG7QggE4DVg2,little hurricane,40,46320
['comedy'],65X3sG8LVBQN5033RqB6qn,Spinal Tap,32,57747
['blues rock'],6YWdHD3R863Apw1hkx3BwC,Dan Auerbach,54,376917
"['blues rock', 'modern blues']",1TaMcPraHVa4y6mcPoYXgT,Beans & Fatback,30,10537
['bass house'],03AJD6Gg6ZfEus17Dhhu1A,SAYAK DAS,37,3051
['indie folk'],13rHmjtJmlIJ2aDyJc7CLV,Justin Vernon,40,78967
[],3JxCEqL9zjKnDJgUhRuRJD,Neneh Cherry,57,187527
[],12EtLdLfJ41vUOoVzPZIUy,Girls Aloud,54,545091
[],307erl4VjT1dZDMYpneZqd,Mason,57,40598
['electroclash'],7JQn9DfFTtsFTg2dFc75jM,Princess Superstar,57,30624
[],3ONSkkEnOSZVNogu98dvTY,Shaun Ryder,65,22643
[],2gcdX1NqiPU2F4QxSlBo7r,Roses Gabor,65,19221
[],0Z4Ir8usNVcAdCSQl0fQki,INJI,56,210931
[],59iOp415oyqGlBHyAhu4z3,Kah-Lo,58,83927
"['rally house', 'house']",77uLXqHKG5n6UYMUr0b0e5,GEE LEE,55,42164
[],3WbO3Mn34R017Hrq4WVXw2,eamon mo,24,19479
[],4sGoAzUUT1W6GuzLVEbuBa,Everyone Says Hi,19,3690
['art pop'],3lrDYjsghBMfUTiLziD9q9,TORRES,36,59765
[],7fkSxzuPxrXgsljjoDDhHi,Cosmic Caravan,2,201
[],5s8pSew0l0EfjJLK5a8sSY,barrett,36,9777
[],5naX8lmUwBCrBURPoYsU0r,HD Bradley,11,827
[],6Q868mSv5AUeLn44rc77sD,Steinza,48,36605
['anti-folk'],3vbKDsSS70ZX9D2OcvbZmS,Beck,66,1756712
[],1uZVxckdGGKhFMpCnupXmP,Los Pleneros de la Cresta,66,105151
"['afrobeats', 'afrobeat', 'afropop', 'afro r&b', 'alté', 'afroswing', 'afro soul', 'afropiano']",3WTrdbZU99dgTtt3ZkyamT,Oxlade,63,1603880
['alternative hip hop'],4s8ZGMVf3OiPktSP4ulpqU,9th Wonder,53,244855
['jazz'],6HQYnRM4OzToCYPpVBInuU,Kamasi Washington,52,534671
['neo soul'],6p70iKebfMSl8zbkiEwOtS,Dinner Party,47,21125
[],6w71vXwHI2Oz6I5OO41tRM,LaToiya Williams,52,70644
[],1vkJFCwstOoJO7yQ4lTtLK,Paris Hilton,51,811510
[],6eBYLQONaYZhZNAVK061t6,Nina Sky,61,175188
[],3cbRMYnjXAwJYNzxy291JY,Jabba,54,2099
"['crunk', 'hyperpop']",0sBSVbPm3QRd2LnDao9H9U,Millionaires,53,258498
[],4vRSocKbGh7PsQrYRDVMEF,Lindsay Lohan,48,1085476
['drumstep'],1oj9F8x44ah5gxYecEj8ch,NFL,40,12291
[],5xKVALj2MSqOHmQhburCM8,Tanner Adell,49,128566
[],6YM5gRpMJkP0kUWRcvlHT3,Brittney Spencer,44,43027
[],26VEPCGAYB9OClQodb0OR1,Tiera Kennedy,44,27958
[],4jpqm8g4We93Uk6M9M4FDh,Reyna Roberts,44,48685
[],3wagsd3wjqjNVlMLPudipm,Rumi Carter,40,5570
[],78adFi9EyRkMh3CTIatrV9,Linda Martell,42,14541
[],41azuh0IUq4g2UPySoYp8A,Hans.,35,13838
[],3agnCimLdkVM3mc4PFJUxC,Meltycanon,36,51501
"['lo-fi', 'lo-fi beats', 'lo-fi hip hop']",2b0aKuno01NxPWVCUVIEc8,Elijah Who,46,180548
[],11IWeKauRXQykXxQtkHBGE,Olivia Herdt,26,10303
['lo-fi'],5XE0fiZWGbq9TcSuWwJ1fA,potsu,53,359333
[],78xSB1R1x8T6o0QuRaodez,Swell,38,56528
[],6I7IZDntAGBmzkCANUmtV0,Payday,35,53190
[],0lltuk2ugnfMXwJnXbYSex,Jay Squared,26,9964
['deathrock'],1C3nItWVXMk1wG4eV8Wn1d,Limbo,12,555
['lo-fi'],3z82km7NvHtfV4LHwRk072,Chance Thrash,35,11081
"['lo-fi', 'lo-fi hip hop', 'lo-fi beats', 'vaporwave']",0Q2Tc5yZFJpumLMc7Yz4e4,Tomppabeats,47,232717
[],41QWhb8YwZwdh0M3qfcWKI,Dave Koda,17,957
"['east coast hip hop', 'old school hip hop', 'hardcore hip hop']",50NoVNy9GU1lCrDV8iGpyu,Ol' Dirty Bastard,63,1227635
['nu disco'],1lc8mnyGrCLtPhCoWjRxjM,Flight Facilities,59,479148
[],5cxol8ruhBU1QpUick7A42,Giselle,50,16172
[],0TmD2CTH26wHTBb8LxOw7s,Jess,45,449
"['celtic', 'soundtrack']",2ifvIECHAlEgPMBuBOJ0lG,Bear McCreary,61,251023
"['crunk', 'southern hip hop']",4Js9eYwAf9rypNtV8pNSw9,Petey Pablo,66,669885
['bedroom pop'],1UGH6A3IionoSVLLmqtl4o,Jack Larsen,17,8452
[],0uxT3kVwbbdCr3Rs9rfwE4,Post Precious,33,2451
"['neo-psychedelic', 'indie rock']",4kwxTgCKMipBKhSnEstNKj,Animal Collective,48,569409
[],3Pk9L2rUT7wj7queJvrlp5,Matt Squire,48,2152
[],6jpOOrGFSWdHx6leHfU54n,"The Last Artful, Dodgr",34,17834
[],2IEnjZsVDEPKUTxNinyqba,Tiffany Gouché,44,33629
['crunk'],33wbkdcxtduHKY53LnI1Hf,Huey,45,188127
[],51xJF4OqJPHWop1fv0VVyd,Kreayshawn,52,231875
[],5NTFOMIZSgupSw6yfnD4E2,North West,47,103518
"['lo-fi', 'lo-fi hip hop', 'lo-fi beats']",1EJzWKVDeysgbyuZGfEFde,The Deli,47,94477
['jazz rap'],4rljPSpCHQzUJMNOvmw1DL,Dana Williams,47,30982
['art pop'],2ueoLVCXQ948OfhVvAy3Nn,Perfume Genius,55,432221
[],78OK71F2nNKI5nNw4BycWm,Timan Family Choir,30,191
[],2fug6DU1q1uRkPG9L7r2Ne,bob junior,32,5330
[],6wnSPJpmVKFcn1TpRl5Uli,Vista Kicks,41,90652
[],7dLkuQHF2ijbK6jiLFyIWM,SWMRS,39,145013
[],3X2DdnmoANw8Rg8luHyZQb,Romy,55,156506
[],4KDu9uqzqseVCpQXMa8Pvm,Oliver Sim,44,53302
"['uk r&b', 'alternative r&b']",4QlEFh3gBGqmboPVc7AwUp,Natanya,48,34956
[],14zhvja4OxwrmivOB3LHOn,Nieve Ella,36,41764
[],6R7lcur1z2DTOoBJfDwEan,Josie Oliver,8,2266
[],4eAOcbAXIF4BmbN6E1QIlw,Christina Milian,53,1431391
[],39v5154nNeWJGatKDkLGu9,Greer,39,111191
"['bedroom pop', 'lo-fi indie']",5BCnLrqpwYtufR1bDWn0hG,Banes World,46,262205
[],5ZK5YGazICLXEXlaNnEBqP,theMIND,39,28708
[],5dtbsNKCK6Q9yZzdhZpaqW,Sean Leon,46,51723
['uk r&b'],2KnhnL8zuqLhIhGk601fsb,kwn,66,313449
[],4hTb6DnLgjnsz9SgibDYS4,Speedy,46,3405
[],0TY3Wab2Z1kmp5jZoxdPjZ,CUZZOS,37,10243
[],1FbNRjYXMW1sZGjlxaOO9u,Milly Mo,31,1568
[],3cDwTYciDzlk8vf9HHHgS6,Jasscole,30,206
[],28tk1PiLYWjkVr0fxlleKP,BB,31,216
[],7ikaWAiot7KxyQQx8LICbt,Teaawhy,31,1123
[],06P96M68wB5ZW82bUJIt1T,Big I-N-D-O,21,121
[],4VCriUU9CsPnUvoAsxVk1p,310babii,59,220992
[],0KxiFzvTBiOpI9lTO56rYy,DSTRCT,18,1876
['west coast hip hop'],0jAP1TzUaPmRmcB5j1FMs3,Baby Stone Gorillas,43,45072
[],5qCQyjej7xnW0un8U77Txg,Weezy Huncho,5,32
[],6r3y7bZB3V6N9PiUFzGyqp,Whokid Woody,15,277
[],25uXu4OnYB9IH9GI6OgxsK,Samoht,30,29296
[],4Nud0bPKFFBGWHxedLdHOZ,Jackson Sisters,31,9679
[],0sPK0NZQ44Z8KhGxCOvEG9,Plums,44,51354
[],392WuM1Yb4QRI0GG4epyn5,Goldie Boutilier,59,99677
[],6PmrG14lGhCeDfxf40nbZX,The South Hill Experiment,35,14998
[],2S11VlKvbvSKyyb7Wk4YP1,Oracle Sisters,54,91870
['retro soul'],6X5L6rmyvrWWu60Gx6exiZ,54 Ultra,62,134595
"['jazz house', 'lo-fi house']",5AIM76YeoaHOzyUHbg4UKl,Jack J,44,22133
"['neo soul', 'alternative r&b', 'uk r&b']",3ETLPQkcEd7z4k3IbZmXMq,Cleo Sol,67,1057306
[],3VwKSHAfgzV1DOHV0aANCI,TOKiMONSTA,49,324914
['ballroom vogue'],2M2blWl1LBN2UoxlJdaug2,LSDXOXO,39,54544
[],3NKVm2Jedcf6ibJr6pMUVx,Jayda G,48,102851
['lo-fi house'],6niigcazB2JPcpasZfZvq1,박혜진 Park Hye Jin,38,120597
[],2TcGJdSOiOvITBzhvfX8XB,Shouse,65,183592
[],2qGEnRrkASvF3bnz0Uvmhe,Ralphy River,42,3400
[],5A9p1yLVyuXQM4W4k9WnYh,Hack & Tree,42,866
['funk rock'],3BRSFkEbxBXsZASWPOMOuP,Post Sex Nachos,44,25935
[],1JspXUvEv3D9ddMeLNqYWj,flowerovlove,50,145257
[],4UxLFBvSr4xMDpHe1lrLrH,Ross Lynch,48,1033334
[],542yUd4rGzUEOLd1diV94f,Rocky,46,27946
[],1WNmfSqydnt1FDJKg3l6lw,Chloe Qisha,49,59182
['art pop'],053q0ukIDRgzwTr4vNSwab,Grimes,69,2685772
[],5WId4o5jdGVhptNU0uqKxu,St. Lucia,46,246890
[],1KFnASILt8J72uFOr86wRj,WoodysProduce,11,855
[],7but14WsfXJkF8hm07xx6E,BLACKSTARKIDS,25,33125
['folk pop'],5Wfvw7rDz7HA6gE2z6QhqO,JOSEPH,46,132348
[],60TNJmdydd6J3cjnXvummS,Violents,24,11127
[],4itksv8jgpEcvRvZ7lDalQ,HOLYCHILD,52,73016
['anti-folk'],5vBKu1igxFo6g1sHADkIdg,Kate Nash,50,444433
[],7E1o9IcnpiFQDlAUk2H7Az,Madi Diaz,41,58076
[],2MqvNhgPzUzBXERkh00GDY,Lil Jairmy,42,117950
[],3agpFHXv6thiBv8b6epxI5,Mg Lil Bubba,39,5515
[],5lofelrRCFBwzTF616hSx4,DEBBY FRIDAY,27,18748
[],28gAkTGnjn8QZllb4EU4OM,Horse Vision,39,7980
['indie jazz'],6r8q8GAOrshD9tuwY2rWwL,Jaco Jaco,26,3475
['alté'],6l7R1jntPahGxwJt7Tky8h,Obongjayar,60,154292
[],7JKAIlZcxCK8hSIHiSp4ms,Serebii,45,8893
[],1MoEDGaAMr0yXNhJkhAshB,Claire Brooks,29,10466
[],4OSArit7O2Jaj4mgf3YN7A,Mallrat,53,246636
[],7IrBqZo6diq3hV3GpUhrs2,Jim Legxacy,59,103032
['dark r&b'],6y1PHaUMkFXcJNhIAmjAk8,alan vuong,59,94363
[],6PbMwLmbus5mZl93tX1lXE,Krooked Kings,47,107360
[],2B2EixNjepQtd6N3mDcNnh,HOAX,44,42521
[],7cViIoKAQrjHURdxb9ACCX,Zimmer90,54,149912
[],2jAzx88tHo3KNYauXANisl,Yellow House,55,83247
[],2ts6M8dSQ1GYdVF2ZeCyy6,BEL,41,25076
"['jersey club', 'ballroom vogue', 'baltimore club', 'edm trap', 'philly club']",0t9dGS12PMZmiJiZa9vpyk,DJ Sliink,43,29495
"['art pop', 'baroque pop']",3Uqu1mEdkUJxPe7s31n1M9,Weyes Blood,59,581504
[],1P5kWHAMCjtV6SzDTq1ijy,The Free Nationals United Fellowship Choir,30,2061
[],6kOSf8xN95DsGEK97v8Bzv,Deacon Blues,27,185
['alternative r&b'],4c2ighP1wj8E5dVGJDCOiB,Kari Faux,40,138673
"['neo soul', 'alternative r&b']",2RdnkH5txHb9c4vGwq0I31,Georgia Anne Muldrow,35,63903
[],4I2QW85rkIhCRRZt1kuBqS,GoldFord,65,268719
[],4TCXgdDPm10ensLNCVnIYa,Joy Williams,52,195908
[],7x5rK9BClDQ8wmCkYAGsQp,Paolo Nutini,67,1570308
[],6u3PN3PCsWLGsw1OffKQ2F,Lou Val,37,64380
['hip house'],74EhQOxqIuZSj1wsMLQabN,Lou Phelps,41,51812
['glam rock'],2yoCXbhsq5CqLCnzDR7a7l,Alvin Stardust,41,41513
"['chanson québécoise', 'pop québécoise', 'rock quebecois', 'french pop']",6nG2T7gGBQilOJXPWw0F0n,Alfa Rococo,44,12148
[],6HcTkJKjlZEJgv3fR4CJCS,DILLY DALLY,44,42574
['deep house'],58O8UPrTdl4u2buM0skj94,Harrison,63,35635
[],0N2IFfbiNyv2qtkbAulQ0y,Night Lunch,44,1050
[],34dPqKupUgAXZRn6beb0Zu,Unessential Oils,39,4367
"['chanson québécoise', 'pop québécoise', 'indie québécois', 'folk québécois']",7FvBLeBeCiWR09phkPyyrf,Philippe B,42,8458
[],2mffFgZDoS2b9aTOtoOS9n,Leonid Utyosov,35,14955
"['soul jazz', 'afrobeat', 'jazz funk', 'brass band']",0MiCOT2cVYso39XSskiUUo,The Souljazz Orchestra,44,100328
[],0vIM6xovGnCeWUNYR42Zsk,The Bongo Hop,45,26140
[],3gPI2iPuMnMphVk7YK34lT,Kephny Eliacin,35,113
[],2YOYjcNXjBJSW1STwwhE74,Keir,45,11522
[],2y4kS2ljmS41pNDNA01P2Q,WHATMORE,43,37072
"['bedroom pop', 'lo-fi indie']",4BzY7yI5iqNP7OmEtO0a34,Teenage Priest,39,20642
[],03w7pJeitFfEmoAY1t6wtI,The Helltones,43,11202
[],3Vo834c5EcKKZfy5ZvaP5I,Eva Tolkin,41,2167
[],0K1pnBf7UJLpAk5ZPV54lS,Liam Benzvi,41,5350
[],0ldPEI4BOt8w3oBG9zhEPI,Ian Isiah,41,14840
['j-rap'],6Qhgat07PNOdnJSnCXJigu,千葉雄喜,58,223968
[],6G7P2EzH5A36ujN9VPm4B0,Robert Smith,50,42652
[],73SbrIktK3Na0OTmhZpMy8,Jahson Paynter,42,5623
['pop punk'],5mgr0FFpvy267wKVAYg8qp,Lit,64,446937
[],68uS7D9Jp3BsuUEOOqQ9oP,Black Polish,38,27113
['indie r&b'],3fUSXkfAy8yFTCiGK3TXho,Troy Javelona,51,54803
[],19fxSFm3VSC8tg7msuw8zV,Unflirt,41,43154
['alternative r&b'],1nIJEqPyIj5qutlgWNmQB0,Erika de Casier,51,123082
[],1cXVTtkpqSXVhyD32f9MS4,High Highs,40,45025
[],2k3IXhgD2Z0XwXgX7vT2if,Blank Space,43,10454
[],0FWabe9guzIggBFPun2rFc,Runner and Bobby,36,6594
[],0LN6vrX1IsMd0Z4fz9w2mM,innlet,42,10384
[],2VlmDb05CPERyCZfmZI3x7,Dogpark,52,72181
[],1ojodT2n3tLClMDaRgIk7Z,hallpass,38,12212
[],3uW5Tz5SFAZuae3LdWSfhQ,Saburnia,40,4904
[],7lmS4i78QiCItTnqn205cl,CHROMA,29,12394
['jersey club'],6Y6qIKwe32BxNflpxbKsJc,GROOVY,54,57628
['uk r&b'],7Kf8nVYjut9xA328Xqs6gm,Femi Tahiru,36,9631
[],4MAnvDgzeM6bAVUVUbUeFI,"The Army, The Navy",56,106806
['southern hip hop'],0u6b6Qa5VJEvr3SgzzeVOB,Do Or Die,51,470849
['chicago drill'],1J1pGfTqp5ReVIX8Z1Wzsg,BabyChiefDoit,65,546615
[],39i5B6umzWzkfMe12JrMwW,TiaCorine,56,128244
[],31DfUIX3QUEOVwlqgOQ3m3,Madima,0,104
[],12kqAGoDYeLgX977yZiJY5,Apperson,0,202
['surf rock'],3N8YzKqrEQonvd5RLQ4iYg,Old Mervs,51,48205
[],5EyGexfSUi8oGjOmZSD5HG,CECI,43,13120
[],4pwfmguHmiuEmH1Xsw2NME,Jess Best,13,3983
['retro soul'],4rlASrO81ZjHrd70G6swdV,Jr. Thomas,25,648
['retro soul'],3GJ1qWWMdMQNXMmwTnyqtZ,Eraserhood Sound,26,675
[],6zl6Aka2rXHKuj8res8Byw,Caterina Lee,4,164
[],0S4A04FqluuvEBf4XEfx7u,Cori Nora,17,4171
[],0hjyWNMG8FrXUwExzoLma9,Odelet,12,1597
[],2MqQsfiXjKmpwSMqzc1BHj,MAGNUS BERG,10,538
[],1y2mXaGQXFVnHm5QuEz5xO,Nicknames,33,3081
"['melodic house', 'melodic techno', 'progressive house', 'deep house']",5tDjiBYUsTqzd0RkTZxK7u,Ben Böhmer,68,677605
[],4kxopTxmOJYaWkOAbcB7x3,Merges,48,26941
[],2CGaMJdUQ5ArTPKYli1Lf4,L3GION,34,943
['uk r&b'],2TolczZeUz7fcmlANnFcMJ,Essii,41,10496
['midwest emo'],2XkpfGsN1fo2eSTwnWQDmI,Upon Your Dead Body,43,30360
[],4gnXAbCkJgPL3Pd2D79B5A,Phlowerie,7,386
[],5zDEuV2X31GgJ4R0tPosmM,secs on the beach,37,8162
[],4LoRVyF2R00cUR8q3oatMb,Sophie Castillo,34,34629
[],13R1iYcEssmzmqLw7EcWFu,2oo7,30,6475
[],6uClb6xksR6JJJPRvAvES5,Shai Nowell,30,966
[],2FmbdQRR6CJb0ZY5LW8bKJ,DivineDevine,30,3644
"['french house', 'new rave']",1gR0gsQYfi6joyO1dlp76N,Justice,67,1431649
[],26lpJv38Pa4crAQGNsTTsS,chrysalis,25,6536
[],59QOcYlBSqJMi5rTHcwplJ,Walter The Producer,43,23305
